Czas [ms].1,Ciś. pow. za turb.[Pa],Czas [ms].2,Ciśnienie atmosferyczne[hPa],Czas [ms].11,ECT - wyjście z sil.[°C],Czas [ms].25,MAF[kg/h],Czas [ms].26,Moc[kW],Czas [ms].27,Moment obrotowy[Nm],Czas [ms].29,Obroty[obr/min],Czas [ms].46,Temp. oleju w misce[°C],Czas [ms].48,Temp. otoczenia[°C],Czas [ms].50,Temp. pal. na wyjściu sil.[°C],Czas [ms].55,Temp. powietrza za turb.[°C],Czas [ms].56,Temp. spalin 1/6[°C],Czas [ms].57,Temp. spalin 2/6[°C],Czas [ms].58,Temp. spalin 3/6[°C],Czas [ms].59,Temp. spalin 4/6[°C],Czas [ms].64,Wilgotność względna[%],Czas [ms].72,Zużycie paliwa średnie[g/s]
379883.0,18634.0,379842.0,1003.0,379933.0,56.90000153,379884.0,269.6000061,379804.0,33.5,37974,1.600000024,37974,800,379893.0,66.0,379842.0,15.80000019,379842.0,35.70000076,379892.0,39.0,379783.0,440.0,379783.0,474.0,379783.0,472.0,379784.0,450.0,379842.0,41.0,379823.0,2.688499928
380084.0,18762.0,380042.0,1003.0,380133.0,56.90000153,380084.0,267.6000061,380005.0,33.5,37994,1.600000024,37994,800,380093.0,66.0,380042.0,15.80000019,380043.0,35.70000076,380093.0,40.0,379983.0,433.0,379984.0,475.0,379984.0,472.0,379984.0,450.0,380042.0,41.0,380022.0,2.687799931
380284.0,18625.0,380242.0,1003.0,380334.0,57.0,380284.0,269.3999939,380205.0,33.5,38014,1.600000024,38014,800,380293.0,66.0,380243.0,15.80000019,380243.0,35.70000076,380293.0,40.0,380184.0,433.0,380184.0,475.0,380184.0,472.0,380184.0,450.0,380243.0,41.0,380223.0,2.688600063
380484.0,18744.0,380443.0,1003.0,380534.0,57.0,380485.0,269.5,380405.0,33.59999847,38034,1.600000024,38034,800,380493.0,66.0,380443.0,15.80000019,380443.0,35.70000076,380493.0,40.0,380384.0,436.0,380384.0,474.0,380384.0,473.0,380385.0,450.0,380443.0,41.0,380423.0,2.688499928
380685.0,18744.0,380643.0,1003.0,380734.0,57.0,380685.0,269.5,380605.0,33.59999847,38055,1.600000024,38055,800,380695.0,66.0,380643.0,15.80000019,380644.0,35.70000076,380694.0,40.0,380584.0,436.0,380584.0,474.0,380585.0,473.0,380585.0,450.0,380643.0,41.0,380623.0,2.689500093
380885.0,18607.0,380843.0,1003.0,380935.0,57.0,380885.0,269.3999939,380806.0,33.5,38074,1.600000024,38074,800,380894.0,66.0,380844.0,15.80000019,380844.0,35.70000076,380894.0,40.0,380785.0,436.0,380785.0,474.0,380785.0,473.0,380785.0,450.0,380844.0,41.0,380825.0,2.689899921
381085.0,18707.0,381044.0,1003.0,381135.0,57.0,381086.0,270.5,381006.0,33.5,38095,1.600000024,38095,800,381094.0,66.0,381044.0,15.80000019,381044.0,35.70000076,381094.0,40.0,380985.0,438.0,380985.0,473.0,380985.0,456.0,380986.0,435.0,381044.0,41.0,381024.0,2.69020009
381286.0,18570.0,381244.0,1003.0,381335.0,57.0,381286.0,268.0,381206.0,33.5,38115,1.5,38115,800,381295.0,66.0,381244.0,15.80000019,381245.0,35.70000076,381294.0,40.0,381186.0,439.0,381186.0,443.0,381186.0,464.0,381187.0,441.0,381244.0,41.0,381224.0,2.692300081
381486.0,18680.0,381444.0,1003.0,381536.0,57.0,381486.0,270.2999878,381407.0,33.5,38135,1.5,38135,800,381495.0,66.0,381445.0,15.80000019,381445.0,35.70000076,381495.0,40.0,381385.0,439.0,381386.0,443.0,381386.0,464.0,381386.0,441.0,381444.0,41.0,381425.0,2.692199945
381686.0,18478.0,381644.0,1003.0,381736.0,57.0,381687.0,267.2000122,381607.0,33.5,38155,1.5,38155,800,381695.0,65.0,381645.0,15.80000019,381645.0,35.70000076,381695.0,40.0,381586.0,439.0,381586.0,443.0,381586.0,464.0,381586.0,441.0,381645.0,41.0,381625.0,2.693099976
381886.0,18488.0,381845.0,1003.0,381936.0,57.0,381887.0,270.0,381807.0,33.40000153,38175,1.5,38175,799,381896.0,65.0,381845.0,15.80000019,381845.0,35.70000076,381895.0,40.0,381786.0,439.0,381786.0,443.0,381787.0,464.0,381787.0,441.0,381845.0,41.0,381826.0,2.692600012
382087.0,18625.0,382045.0,1003.0,382137.0,57.0,382087.0,269.8999939,382008.0,33.40000153,38195,1.5,38195,799,382096.0,65.0,382046.0,15.80000019,382046.0,35.70000076,382096.0,40.0,381986.0,413.0,381987.0,471.0,381987.0,472.0,381987.0,450.0,382046.0,41.0,382025.0,2.693700075
382287.0,18414.0,382245.0,1003.0,382337.0,57.0,382288.0,267.0,382208.0,33.40000153,38215,1.5,38215,799,382296.0,66.0,382246.0,15.80000019,382246.0,35.70000076,382296.0,40.0,382187.0,426.0,382187.0,473.0,382187.0,473.0,382187.0,455.0,382246.0,41.0,382226.0,2.693700075
382487.0,18552.0,382446.0,1003.0,382537.0,57.0,382488.0,268.6000061,382408.0,33.5,38235,1.5,38235,799,382497.0,66.0,382446.0,15.80000019,382446.0,35.70000076,382496.0,40.0,382387.0,426.0,382387.0,473.0,382387.0,473.0,382388.0,455.0,382446.0,41.0,382426.0,2.694000006
382690.0,18414.0,382646.0,1003.0,382737.0,57.0,382689.0,267.1000061,382608.0,33.5,38255,1.600000024,38255,799,382697.0,66.0,382646.0,15.80000019,382647.0,35.70000076,382697.0,40.0,382587.0,426.0,382588.0,473.0,382588.0,473.0,382588.0,455.0,382646.0,41.0,382626.0,2.696000099
382890.0,18414.0,382846.0,1003.0,382938.0,57.0,382888.0,267.1000061,382809.0,33.5,38275,1.5,38275,800,382897.0,66.0,382847.0,15.80000019,382847.0,35.70000076,382897.0,40.0,382788.0,439.0,382788.0,495.0,382788.0,481.0,382788.0,453.0,382847.0,41.0,382828.0,2.695600033
383088.0,18396.0,383048.0,1003.0,383138.0,57.0,383089.0,269.2999878,383009.0,33.5,38295,1.5,38295,800,383098.0,67.0,383048.0,15.80000019,383048.0,35.70000076,383098.0,40.0,382988.0,442.0,382988.0,455.0,382988.0,478.0,382989.0,453.0,383048.0,41.0,383027.0,2.696799994
383290.0,18579.0,383247.0,1003.0,383338.0,57.0,383289.0,270.0,383209.0,33.59999847,38315,1.5,38315,799,383298.0,67.0,383247.0,15.80000019,383248.0,35.70000076,383298.0,40.0,383188.0,438.0,383188.0,465.0,383189.0,476.0,383189.0,453.0,383247.0,41.0,383228.0,2.694299936
383490.0,18478.0,383447.0,1003.0,383540.0,56.90000153,383490.0,267.2000122,383410.0,33.59999847,38335,1.600000024,38335,799,383498.0,67.0,383448.0,15.80000019,383448.0,35.79999924,383498.0,40.0,383389.0,440.0,383389.0,473.0,383389.0,477.0,383389.0,453.0,383447.0,41.0,383428.0,2.692800045
383689.0,18460.0,383648.0,1003.0,383739.0,56.90000153,383690.0,269.3999939,383610.0,33.5,38355,1.600000024,38355,799,383699.0,67.0,383648.0,15.80000019,383648.0,35.79999924,383699.0,40.0,383590.0,440.0,383590.0,475.0,383590.0,476.0,383591.0,452.0,383648.0,41.0,383628.0,2.690900087
383890.0,18616.0,383848.0,1003.0,383939.0,56.90000153,383890.0,270.1000061,383810.0,33.5,38375,1.600000024,38375,800,383899.0,67.0,383849.0,15.80000019,383849.0,35.79999924,383898.0,40.0,383789.0,440.0,383789.0,475.0,383790.0,476.0,383790.0,452.0,383848.0,41.0,383828.0,2.690399885
384091.0,18533.0,384048.0,1003.0,384140.0,56.90000153,384091.0,269.2000122,384011.0,33.5,38395,1.600000024,38395,800,384099.0,67.0,384049.0,15.80000019,384049.0,35.79999924,384099.0,40.0,383989.0,440.0,383990.0,475.0,383990.0,476.0,383990.0,452.0,384048.0,41.0,384029.0,2.690999985
384290.0,18533.0,384248.0,1003.0,384340.0,57.0,384291.0,269.2000122,384211.0,33.5,38415,1.600000024,38415,800,384299.0,67.0,384249.0,15.80000019,384249.0,35.79999924,384299.0,40.0,384190.0,440.0,384190.0,475.0,384190.0,476.0,384190.0,452.0,384249.0,41.0,384229.0,2.689100027
384490.0,18616.0,384449.0,1003.0,384540.0,57.0,384491.0,267.6000061,384411.0,33.5,38435,1.5,38435,800,384500.0,66.0,384449.0,15.80000019,384449.0,35.79999924,384499.0,40.0,384390.0,441.0,384390.0,476.0,384391.0,463.0,384391.0,450.0,384449.0,41.0,384430.0,2.689399958
384691.0,18506.0,384649.0,1003.0,384741.0,57.0,384691.0,269.2999878,384611.0,33.5,38455,1.5,38455,800,384700.0,66.0,384650.0,15.80000019,384650.0,35.79999924,384700.0,40.0,384590.0,441.0,384591.0,477.0,384591.0,469.0,384591.0,451.0,384649.0,41.0,384629.0,2.68930006
384891.0,18643.0,384849.0,1003.0,384941.0,56.90000153,384892.0,267.5,384812.0,33.59999847,38475,1.5,38475,800,384900.0,66.0,384850.0,15.80000019,384850.0,35.79999924,384900.0,40.0,384791.0,441.0,384791.0,477.0,384791.0,469.0,384791.0,451.0,384850.0,41.0,384830.0,2.690599918
385091.0,18533.0,385050.0,1003.0,385141.0,56.90000153,385092.0,268.7999878,385012.0,33.59999847,38495,1.600000024,38495,800,385101.0,66.0,385050.0,15.80000019,385050.0,35.79999924,385100.0,40.0,384991.0,408.0,384991.0,474.0,384991.0,475.0,384992.0,452.0,385050.0,41.0,385030.0,2.690299988
385292.0,18661.0,385250.0,1003.0,385341.0,56.90000153,385292.0,270.2000122,385212.0,33.59999847,38515,1.600000024,38515,800,385301.0,66.0,385250.0,15.80000019,385251.0,35.79999924,385301.0,40.0,385191.0,424.0,385192.0,476.0,385192.0,477.0,385192.0,453.0,385250.0,41.0,385230.0,2.690599918
385492.0,18716.0,385450.0,1003.0,385542.0,56.90000153,385493.0,269.2999878,385412.0,33.59999847,38535,1.600000024,38535,800,385501.0,66.0,385451.0,15.80000019,385451.0,35.90000153,385501.0,40.0,385392.0,424.0,385392.0,476.0,385392.0,477.0,385392.0,453.0,385451.0,41.0,385431.0,2.691800117
385693.0,18588.0,385651.0,1003.0,385743.0,56.90000153,385694.0,268.5,385613.0,33.59999847,38555,1.5,38555,800,385701.0,66.0,385651.0,15.80000019,385651.0,35.90000153,385701.0,40.0,385592.0,424.0,385592.0,476.0,385592.0,477.0,385593.0,453.0,385651.0,41.0,385631.0,2.691499949
385893.0,18588.0,385851.0,1003.0,385942.0,56.90000153,385893.0,268.5,385813.0,33.59999847,38575,1.5,38575,800,385902.0,67.0,385851.0,15.80000019,385852.0,35.90000153,385902.0,40.0,385792.0,439.0,385793.0,479.0,385792.0,476.0,385793.0,454.0,385851.0,41.0,385831.0,2.693399906
386093.0,18634.0,386052.0,1003.0,386143.0,56.90000153,386093.0,270.1000061,386013.0,33.59999847,38595,1.5,38595,801,386102.0,67.0,386053.0,15.80000019,386053.0,35.90000153,386102.0,40.0,385993.0,439.0,385993.0,479.0,385993.0,476.0,385993.0,454.0,386052.0,41.0,386032.0,2.693900108
386293.0,18771.0,386252.0,1003.0,386343.0,56.90000153,386294.0,270.7000122,386214.0,33.5,38615,1.5,38615,801,386302.0,67.0,386252.0,15.80000019,386252.0,35.90000153,386302.0,40.0,386193.0,439.0,386193.0,479.0,386193.0,476.0,386194.0,454.0,386252.0,41.0,386233.0,2.694700003
386494.0,18616.0,386452.0,1003.0,386543.0,56.90000153,386494.0,267.6000061,386414.0,33.5,38635,1.5,38635,801,386503.0,67.0,386452.0,15.80000019,386453.0,36.0,386502.0,39.0,386393.0,435.0,386394.0,484.0,386393.0,478.0,386394.0,456.0,386452.0,41.0,386432.0,2.694400072
386694.0,18753.0,386652.0,1003.0,386744.0,56.90000153,386694.0,271.2999878,386614.0,33.5,38655,1.5,38655,801,386703.0,67.0,386652.0,15.80000019,386653.0,36.0,386703.0,39.0,386593.0,439.0,386594.0,486.0,386594.0,481.0,386594.0,456.0,386653.0,41.0,386633.0,2.694299936
386894.0,18671.0,386852.0,1003.0,386944.0,56.90000153,386895.0,268.3999939,386814.0,33.5,38675,1.5,38675,801,386903.0,67.0,386853.0,15.80000019,386853.0,36.0,386903.0,39.0,386794.0,441.0,386794.0,485.0,386794.0,480.0,386794.0,456.0,386853.0,41.0,386833.0,2.695300102
387094.0,18689.0,387053.0,1003.0,387144.0,56.90000153,387095.0,269.5,387015.0,33.5,38695,1.5,38695,801,387104.0,67.0,387053.0,15.80000019,387053.0,36.0,387103.0,40.0,386995.0,441.0,386995.0,485.0,386996.0,480.0,386996.0,456.0,387053.0,41.0,387034.0,2.695199966
387295.0,18771.0,387253.0,1003.0,387345.0,56.90000153,387295.0,266.8999939,387215.0,33.59999847,38715,1.5,38715,801,387304.0,67.0,387254.0,15.80000019,387254.0,36.0,387304.0,40.0,387194.0,441.0,387195.0,485.0,387195.0,480.0,387195.0,456.0,387253.0,41.0,387234.0,2.696399927
387497.0,18726.0,387453.0,1003.0,387545.0,56.90000153,387495.0,268.6000061,387415.0,34.20000076,38735,1.5,38735,801,387504.0,67.0,387454.0,15.80000019,387454.0,36.0,387504.0,40.0,387395.0,443.0,387395.0,481.0,387395.0,508.0,387395.0,413.0,387454.0,41.0,387434.0,2.694900036
387697.0,18881.0,387654.0,1003.0,387745.0,56.90000153,387697.0,265.3999939,387616.0,35.20000076,38755,1.5,38755,801,387705.0,67.0,387654.0,15.80000019,387654.0,36.0,387704.0,40.0,387595.0,443.0,387595.0,481.0,387596.0,508.0,387596.0,413.0,387654.0,41.0,387634.0,2.695100069
387898.0,18716.0,387854.0,1003.0,387945.0,56.90000153,387897.0,264.7999878,387816.0,36.59999847,38775,1.5,38776,801,387905.0,67.0,387854.0,15.80000019,387855.0,36.0,387905.0,40.0,387795.0,443.0,387796.0,481.0,387796.0,508.0,387796.0,413.0,387854.0,41.0,387834.0,2.694900036
388098.0,18826.0,388054.0,1003.0,388146.0,56.90000153,388096.0,261.8999939,388016.0,38.20000076,38796,1.5,38796,801,388105.0,67.0,388055.0,15.80000019,388055.0,36.0,388105.0,40.0,387996.0,443.0,387996.0,481.0,387996.0,508.0,387996.0,413.0,388055.0,41.0,388035.0,2.69659996
388297.0,18835.0,388255.0,1003.0,388346.0,56.90000153,388298.0,263.6000061,388216.0,39.70000076,38816,1.5,38816,801,388305.0,67.0,388255.0,15.80000019,388255.0,36.0,388305.0,40.0,388196.0,419.0,388196.0,477.0,388196.0,463.0,388197.0,448.0,388255.0,41.0,388235.0,2.699100018
388498.0,19128.0,388456.0,1003.0,388547.0,56.90000153,388499.0,265.7999878,388417.0,41.09999847,38836,1.5,38836,801,388506.0,67.0,388456.0,15.80000019,388456.0,36.09999847,388506.0,40.0,388396.0,419.0,388396.0,477.0,388397.0,463.0,388397.0,448.0,388457.0,41.0,388435.0,2.701100111
388697.0,19128.0,388655.0,1003.0,388747.0,57.0,388697.0,265.7999878,388617.0,42.09999847,38856,1.5,38856,801,388706.0,68.0,388656.0,15.80000019,388656.0,36.09999847,388706.0,41.0,388597.0,419.0,388598.0,477.0,388598.0,463.0,388598.0,448.0,388655.0,41.0,388637.0,2.704900026
388897.0,19549.0,388856.0,1003.0,388947.0,57.0,388898.0,266.6000061,388817.0,42.70000076,38876,1.600000024,38876,801,388906.0,68.0,388856.0,15.80000019,388856.0,36.09999847,388906.0,40.0,388797.0,414.0,388797.0,474.0,388797.0,478.0,388798.0,450.0,388856.0,41.0,388836.0,2.706500053
389098.0,19723.0,389057.0,1003.0,389147.0,57.0,389099.0,266.8999939,389018.0,42.90000153,38896,1.600000024,38896,801,389107.0,68.0,389057.0,15.80000019,389057.0,36.09999847,389106.0,40.0,388997.0,427.0,388997.0,478.0,388998.0,480.0,388998.0,453.0,389057.0,41.0,389036.0,2.709899902
389298.0,20116.0,389256.0,1003.0,389348.0,57.09999847,389298.0,269.5,389218.0,42.90000153,38916,1.600000024,38916,801,389307.0,67.0,389257.0,15.80000019,389257.0,36.20000076,389307.0,40.0,389197.0,427.0,389198.0,478.0,389198.0,480.0,389198.0,453.0,389256.0,41.0,389238.0,2.713700056
389498.0,20638.0,389456.0,1003.0,389548.0,57.09999847,389499.0,271.5,389418.0,42.59999847,38936,1.5,38936,801,389507.0,67.0,389457.0,15.80000019,389457.0,36.20000076,389507.0,40.0,389398.0,427.0,389398.0,478.0,389398.0,480.0,389398.0,453.0,389457.0,41.0,389437.0,2.719599962
389699.0,21169.0,389657.0,1003.0,389748.0,57.09999847,389699.0,274.7000122,389618.0,42.29999924,38956,1.5,38956,801,389708.0,67.0,389658.0,15.80000019,389657.0,36.20000076,389707.0,40.0,389598.0,442.0,389598.0,480.0,389598.0,469.0,389599.0,447.0,389658.0,41.0,389637.0,2.724900007
389899.0,21608.0,389857.0,1003.0,389949.0,57.09999847,389899.0,275.7000122,389819.0,41.90000153,38976,1.5,38976,801,389909.0,67.0,389858.0,15.80000019,389858.0,36.20000076,389909.0,40.0,389798.0,442.0,389799.0,480.0,389799.0,469.0,389799.0,447.0,389857.0,41.0,389838.0,2.729199886
390099.0,21891.0,390057.0,1003.0,390149.0,57.20000076,390100.0,274.5,390019.0,41.59999847,38996,1.5,38996,801,390108.0,67.0,390058.0,15.80000019,390058.0,36.20000076,390108.0,40.0,390000.0,442.0,390000.0,480.0,390000.0,469.0,390000.0,447.0,390058.0,41.0,390038.0,2.736500025
390299.0,22029.0,390258.0,1003.0,390349.0,57.20000076,390300.0,275.2999878,390219.0,41.5,39016,1.5,39016,801,390309.0,67.0,390258.0,15.80000019,390258.0,36.20000076,390308.0,40.0,390199.0,442.0,390199.0,480.0,390199.0,469.0,390200.0,447.0,390259.0,41.0,390238.0,2.744100094
390500.0,22276.0,390458.0,1003.0,390549.0,57.20000076,390500.0,276.7000122,390420.0,41.40000153,39036,1.5,39036,801,390508.0,67.0,390458.0,15.80000019,390459.0,36.20000076,390509.0,40.0,390399.0,442.0,390400.0,480.0,390400.0,469.0,390400.0,447.0,390458.0,41.0,390438.0,2.75180006
390700.0,22440.0,390658.0,1003.0,390750.0,57.20000076,390701.0,275.8999939,390620.0,41.40000153,39056,1.5,39056,801,390709.0,67.0,390659.0,15.80000019,390659.0,36.29999924,390709.0,40.0,390600.0,454.0,390600.0,486.0,390600.0,482.0,390601.0,457.0,390659.0,41.0,390639.0,2.756799936
390901.0,22678.0,390859.0,1003.0,390950.0,57.20000076,390902.0,276.8999939,390820.0,41.40000153,39076,1.5,39076,801,390909.0,67.0,390859.0,15.80000019,390859.0,36.29999924,390909.0,41.0,390800.0,451.0,390800.0,487.0,390801.0,483.0,390800.0,457.0,390859.0,41.0,390839.0,2.763099909
391101.0,22687.0,391059.0,1003.0,391150.0,57.29999924,391101.0,274.1000061,391021.0,41.59999847,39096,1.5,39096,801,391110.0,67.0,391059.0,15.80000019,391060.0,36.29999924,391109.0,41.0,391000.0,451.0,391001.0,487.0,391000.0,483.0,391001.0,457.0,391059.0,41.0,391039.0,2.770100117
391301.0,22642.0,391259.0,1003.0,391351.0,57.29999924,391302.0,275.7999878,391221.0,41.70000076,39116,1.5,39116,801,391310.0,67.0,391260.0,15.80000019,391260.0,36.29999924,391310.0,41.0,391201.0,456.0,391201.0,489.0,391201.0,494.0,391201.0,466.0,391259.0,41.0,391240.0,2.776400089
391502.0,22843.0,391460.0,1003.0,391551.0,57.29999924,391503.0,277.5,391421.0,41.79999924,39136,1.600000024,39136,801,391510.0,67.0,391461.0,15.80000019,391460.0,36.29999924,391510.0,41.0,391401.0,446.0,391401.0,485.0,391402.0,497.0,391401.0,465.0,391460.0,41.0,391440.0,2.785099983
391701.0,22843.0,391660.0,1003.0,391751.0,57.29999924,391702.0,277.5,391621.0,41.90000153,39156,1.600000024,39156,801,391711.0,67.0,391660.0,15.80000019,391661.0,36.29999924,391710.0,41.0,391601.0,446.0,391601.0,485.0,391602.0,497.0,391602.0,465.0,391660.0,41.0,391641.0,2.792500019
391902.0,22816.0,391860.0,1003.0,391952.0,57.40000153,391903.0,274.2000122,391822.0,41.90000153,39176,1.5,39176,801,391911.0,67.0,391861.0,15.80000019,391861.0,36.29999924,391911.0,41.0,391802.0,446.0,391802.0,485.0,391802.0,497.0,391802.0,465.0,391860.0,41.0,391841.0,2.80189991
392102.0,23026.0,392060.0,1003.0,392152.0,57.40000153,392103.0,277.5,392022.0,42.0,39196,1.5,39196,801,392111.0,67.0,392061.0,15.80000019,392061.0,36.29999924,392111.0,41.0,392002.0,456.0,392002.0,482.0,392002.0,492.0,392003.0,465.0,392062.0,41.0,392041.0,2.809900045
392302.0,23008.0,392261.0,1003.0,392353.0,57.5,392303.0,275.5,392222.0,42.0,39216,1.600000024,39216,800,392311.0,67.0,392261.0,15.80000019,392261.0,36.29999924,392312.0,41.0,392202.0,456.0,392202.0,482.0,392203.0,492.0,392203.0,465.0,392261.0,41.0,392242.0,2.818000078
392504.0,23017.0,392461.0,1003.0,392553.0,57.5,392503.0,277.2000122,392422.0,41.90000153,39236,1.600000024,39236,800,392512.0,67.0,392462.0,15.80000019,392462.0,36.40000153,392512.0,41.0,392403.0,456.0,392404.0,482.0,392404.0,492.0,392404.0,465.0,392461.0,41.0,392442.0,2.826600075
392704.0,23255.0,392661.0,1003.0,392753.0,57.5,392704.0,278.0,392623.0,41.90000153,39256,1.600000024,39256,800,392712.0,67.0,392662.0,15.80000019,392663.0,36.40000153,392712.0,41.0,392603.0,456.0,392603.0,482.0,392603.0,492.0,392604.0,465.0,392662.0,41.0,392642.0,2.834599972
392905.0,23282.0,392862.0,1003.0,392953.0,57.59999847,392905.0,273.8999939,392823.0,41.90000153,39276,1.600000024,39276,800,392913.0,67.0,392862.0,15.80000019,392862.0,36.29999924,392913.0,41.0,392803.0,489.0,392803.0,481.0,392804.0,487.0,392804.0,465.0,392862.0,41.0,392842.0,2.844300032
393105.0,23246.0,393062.0,1003.0,393153.0,57.59999847,393104.0,272.7999878,393024.0,41.79999924,39296,1.600000024,39296,800,393113.0,67.0,393062.0,15.80000019,393063.0,36.29999924,393113.0,41.0,393004.0,489.0,393004.0,481.0,393005.0,487.0,393005.0,465.0,393062.0,41.0,393043.0,2.852600098
393305.0,23511.0,393262.0,1003.0,393354.0,57.59999847,393305.0,270.6000061,393224.0,41.79999924,39316,1.5,39316,800,393313.0,67.0,393263.0,15.80000019,393263.0,36.29999924,393313.0,41.0,393204.0,489.0,393204.0,481.0,393204.0,487.0,393205.0,465.0,393263.0,41.0,393243.0,2.861799955
393505.0,23493.0,393463.0,1003.0,393554.0,57.70000076,393505.0,270.8999939,393424.0,41.79999924,39336,1.5,39336,800,393513.0,67.0,393463.0,15.80000019,393463.0,36.29999924,393513.0,41.0,393404.0,489.0,393404.0,481.0,393405.0,487.0,393405.0,465.0,393463.0,41.0,393443.0,2.870300055
393705.0,23593.0,393663.0,1003.0,393754.0,57.70000076,393705.0,272.0,393624.0,41.90000153,39356,1.5,39356,800,393714.0,67.0,393663.0,15.80000019,393664.0,36.40000153,393714.0,41.0,393604.0,453.0,393604.0,604.0,393605.0,466.0,393605.0,468.0,393663.0,41.0,393644.0,2.880000114
393905.0,23657.0,393863.0,1003.0,393955.0,57.70000076,393906.0,270.7000122,393824.0,41.90000153,39376,1.600000024,39376,800,393914.0,67.0,393863.0,15.80000019,393864.0,36.40000153,393914.0,42.0,393805.0,453.0,393805.0,604.0,393805.0,466.0,393805.0,468.0,393864.0,41.0,393844.0,2.888999939
394106.0,23493.0,394064.0,1003.0,394155.0,57.70000076,394106.0,271.3999939,394025.0,41.90000153,39397,1.600000024,39397,800,394114.0,67.0,394064.0,15.80000019,394064.0,36.40000153,394114.0,42.0,394005.0,453.0,394005.0,604.0,394006.0,466.0,394006.0,468.0,394064.0,41.0,394044.0,2.897799969
394306.0,23721.0,394264.0,1003.0,394355.0,57.70000076,394306.0,270.0,394225.0,41.90000153,39416,1.5,39416,800,394315.0,67.0,394264.0,15.80000019,394265.0,36.40000153,394314.0,42.0,394205.0,457.0,394205.0,503.0,394206.0,497.0,394206.0,473.0,394264.0,41.0,394245.0,2.907799959
394506.0,23721.0,394464.0,1003.0,394556.0,57.70000076,394507.0,270.0,394425.0,42.0,39436,1.5,39436,800,394515.0,67.0,394465.0,15.80000019,394465.0,36.40000153,394515.0,41.0,394405.0,452.0,394406.0,497.0,394406.0,499.0,394406.0,469.0,394465.0,41.0,394445.0,2.915499926
394706.0,23584.0,394664.0,1003.0,394756.0,57.79999924,394707.0,266.5,394626.0,42.0,39456,1.5,39456,800,394715.0,67.0,394665.0,15.80000019,394665.0,36.40000153,394715.0,41.0,394606.0,452.0,394606.0,497.0,394606.0,499.0,394607.0,469.0,394665.0,41.0,394646.0,2.925100088
394907.0,23630.0,394865.0,1003.0,394956.0,57.79999924,394907.0,267.2000122,394826.0,42.0,39477,1.5,39477,800,394916.0,68.0,394865.0,15.80000019,394865.0,36.40000153,394915.0,41.0,394806.0,452.0,394807.0,497.0,394807.0,499.0,394807.0,469.0,394865.0,41.0,394845.0,2.933500051
395107.0,23849.0,395066.0,1003.0,395158.0,57.79999924,395107.0,264.5,395026.0,42.0,39497,1.5,39497,801,395116.0,68.0,395067.0,15.80000019,395066.0,36.5,395116.0,42.0,395006.0,462.0,395007.0,498.0,395007.0,503.0,395007.0,466.0,395067.0,41.0,395046.0,2.943700075
395307.0,23740.0,395265.0,1003.0,395357.0,57.90000153,395308.0,262.7999878,395226.0,41.90000153,39517,1.600000024,39517,801,395316.0,68.0,395266.0,15.80000019,395266.0,36.5,395316.0,42.0,395207.0,462.0,395207.0,498.0,395207.0,503.0,395208.0,466.0,395266.0,41.0,395247.0,2.9526999
395508.0,23886.0,395466.0,1003.0,395557.0,57.90000153,395508.0,263.7999878,395427.0,41.90000153,39537,1.600000024,39537,800,395517.0,68.0,395466.0,15.80000019,395466.0,36.5,395516.0,42.0,395407.0,462.0,395407.0,498.0,395408.0,503.0,395408.0,466.0,395466.0,41.0,395446.0,2.960999966
