Czas [ms];aaaa[°C];Czas [ms];bbbb[-];Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[kPa];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kanał_Statyczny1[-];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przepustnica Tryb0[%];Czas [ms];Przyklad[bar];Czas [ms];PWM Tryb0[%];Czas [ms];Rozrusznik[-];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin 5/6[°C];Czas [ms];Temp. spalin 6/6[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
305472;13.0;;;305496;-295;305495;-160;305493;1003;305495;3.6;305497;-224;;;;;;;;;;;305545;14;305545;14;305593;134.12;305494;19;;;;;;;305514;16;305564;16;305463;11.5;;;;;305573;0.00;;;;;;;305496;0.0;152807;0.0;30556;-0.7;30556;0;305496;14;305496;2;305497;80;;;;;;;190912;0.1;305643;0;190912;0.0;;;;;;;305546;16;305544;15;305546;17;305494;15.0;305494;16;305494;16;305522;18;305523;18;305523;17;305546;17;305544;15;305595;15;305596;14;305596;14;305596;15;305543;0;305543;0;305473;19.9;305622;30.5;305493;41;;;;;;;;;;;;;305623;0.0000;305623;0.00;
305673;13.0;;;305697;-295;305697;-215;305693;1003;305696;3.5;305698;-233;;;;;;;;;;;305746;14;305745;14;305794;140.11;305695;19;;;;;;;305714;16;305764;16;305664;11.5;;;;;305773;0.00;;;;;;;305697;0.0;152908;0.0;30576;-0.7;30576;0;305697;14;305697;2;305698;80;;;;;;;191162;0.1;305844;0;191162;0.0;;;;;;;305746;16;305744;15;305746;17;305694;15.0;305694;16;305694;16;305723;18;305723;18;305723;17;305746;17;305744;15;305796;15;305796;14;305796;15;305796;15;305743;0;305744;0;305673;19.9;305823;30.5;305694;41;;;;;;;;;;;;;305823;0.0000;305823;0.00;
305873;12.9;;;305896;-258;305896;-233;305893;1003;305896;3.6;305897;-233;;;;;;;;;;;305946;14;305946;14;305994;139.07;305894;19;;;;;;;305914;16;305964;16;305864;11.5;;;;;305973;0.00;;;;;;;305896;0.0;153008;0.0;30596;-0.7;30596;0;305897;14;305897;2;305897;80;;;;;;;191162;0.1;306044;0;191162;0.0;;;;;;;305946;16;305944;15;305947;17;305894;15.0;305895;16;305895;16;305923;18;305923;18;305923;17;305946;17;305944;16;305996;15;305996;14;305996;15;305997;15;305944;0;305944;0;305873;19.8;306023;30.5;305894;41;;;;;;;;;;;;;306023;0.0000;306024;0.00;
306073;12.9;;;306097;-185;306096;-343;306094;1003;306096;3.6;306098;-233;;;;;;;;;;;306146;14;306146;14;306194;135.96;306095;19;;;;;;;306114;16;306164;16;306064;11.5;;;;;306174;0.00;;;;;;;306097;0.0;153108;0.0;30616;-0.7;30616;0;306097;14;306097;2;306097;80;;;;;;;191413;0.1;306245;0;191413;0.0;;;;;;;306146;16;306145;14;306147;17;306095;15.0;306095;16;306095;16;306123;18;306123;18;306124;17;306147;17;306144;15;306196;15;306196;15;306197;15;306197;15;306144;0;306144;0;306074;19.9;306223;30.5;306094;41;;;;;;;;;;;;;306224;0.0000;306224;0.00;
306274;13.0;;;306298;-167;306297;-288;306294;1003;306297;3.6;306299;-233;;;;;;;;;;;306347;14;306346;14;306394;134.64;306295;19;;;;;;;306315;16;306365;16;306265;11.5;;;;;306374;0.00;;;;;;;306298;0.0;153208;0.0;30636;-0.7;30636;0;306298;14;306298;2;306299;80;;;;;;;191413;0.1;306444;0;191413;0.0;;;;;;;306347;16;306345;14;306347;17;306295;15.0;306295;16;306295;16;306324;18;306324;18;306324;17;306347;17;306345;15;306397;15;306397;15;306397;14;306397;15;306344;0;306345;0;306274;19.9;306424;30.5;306295;41;;;;;;;;;;;;;306424;0.0000;306424;0.00;
306474;12.9;;;306497;-167;306497;-288;306494;1003;306497;3.6;306498;-233;;;;;;;;;;;306547;14;306547;14;306595;132.05;306496;19;;;;;;;306515;16;306565;16;306465;11.5;;;;;306574;0.00;;;;;;;306497;0.0;153308;0.0;30656;-0.7;30656;0;306498;14;306498;2;306498;80;;;;;;;191663;0.1;306645;0;191663;0.0;;;;;;;306547;16;306545;14;306547;17;306495;15.0;306496;16;306495;16;306524;18;306524;18;306524;17;306548;17;306545;15;306597;15;306597;15;306597;14;306598;15;306545;0;306545;0;306474;19.8;306624;30.5;306495;41;;;;;;;;;;;;;306624;0.0000;306625;0.00;
306675;12.9;;;306697;-194;306697;-279;306695;1003;306697;3.6;306699;-177;;;;;;;;;;;306747;14;306747;14;306796;142.76;306696;19;;;;;;;306715;16;306765;16;306665;11.5;;;;;306774;0.00;;;;;;;306698;0.0;153408;0.0;30676;-0.7;30676;0;306698;14;306698;2;306698;80;;;;;;;191663;0.1;306845;0;191663;0.0;;;;;;;306747;16;306746;15;306748;17;306695;15.0;306696;16;306696;16;306725;18;306725;18;306726;17;306748;17;306745;15;306797;15;306797;15;306798;14;306798;15;306745;0;306745;0;306675;19.9;306824;30.5;306695;41;;;;;;;;;;;;;306825;0.0000;306825;0.00;
306875;12.9;;;306898;-222;306898;-306;306895;1003;306897;3.6;306899;-233;;;;;;;;;;;306947;14;306947;14;306995;136.43;306896;19;;;;;;;306915;16;306966;16;306865;11.5;;;;;306975;0.00;;;;;;;306898;0.0;153508;0.0;30696;-0.7;30696;0;306898;14;306898;2;306899;80;;;;;;;191913;0.1;307045;0;191913;0.0;;;;;;;306948;16;306946;15;306948;17;306896;15.0;306896;16;306896;16;306924;18;306925;18;306925;17;306948;17;306946;15;306997;15;306998;15;306998;14;306998;14;306945;0;306945;0;306875;19.9;307025;30.5;306895;41;;;;;;;;;;;;;307025;0.0000;307025;0.00;
307075;13.0;;;307098;-249;307098;-324;307096;1003;307098;3.6;307099;-270;;;;;;;;;;;307148;14;307148;14;307195;135.58;307097;19;;;;;;;307116;16;307166;16;307066;11.5;;;;;307175;0.00;;;;;;;307098;0.0;153609;0.0;30716;-0.7;30716;0;307099;14;307099;2;307099;80;;;;;;;191913;0.1;307246;0;191913;0.0;;;;;;;307148;16;307147;14;307148;17;307097;15.0;307097;16;307097;16;307125;18;307125;18;307125;17;307148;17;307147;15;307198;14;307198;15;307198;14;307198;14;307146;0;307147;0;307075;19.9;307225;30.5;307097;41;;;;;;;;;;;;;307225;0.0000;307225;0.00;
307275;12.9;;;307298;-212;307298;-343;307296;1003;307298;3.6;307300;-298;;;;;;;;;;;307348;14;307348;14;307396;132.04;307297;19;;;;;;;307316;16;307366;16;307266;11.5;;;;;307376;0.00;;;;;;;307299;0.0;153709;0.0;30736;-0.7;30736;0;307299;14;307299;2;307299;80;;;;;;;192164;0.1;307446;0;192164;0.0;;;;;;;307348;16;307347;14;307349;17;307296;15.0;307297;16;307297;16;307326;18;307326;18;307327;17;307349;17;307346;15;307398;15;307398;15;307399;14;307399;14;307346;0;307346;0;307275;19.8;307425;30.5;307296;41;;;;;;;;;;;;;307426;0.0000;307426;0.00;
307476;12.9;;;307500;-212;307500;-334;307496;1003;307498;3.6;307499;-261;;;;;;;;;;;307548;14;307548;14;307596;136.00;307497;19;;;;;;;307516;16;307566;16;307466;11.6;;;;;307576;0.00;;;;;;;307498;0.0;153809;0.0;30756;-0.7;30756;0;307499;14;307499;2;307499;80;;;;;;;192164;0.1;307646;0;192164;0.0;;;;;;;307549;16;307547;14;307549;17;307497;15.0;307497;16;307497;16;307525;18;307526;18;307526;17;307549;17;307547;15;307598;15;307599;15;307599;14;307599;15;307546;0;307546;0;307476;19.9;307626;30.5;307496;41;;;;;;;;;;;;;307626;0.0000;307626;0.00;
307676;13.0;;;307700;-240;307699;-352;307696;1003;307699;3.6;307699;-261;;;;;;;;;;;307749;14;307748;14;307797;141.10;307698;19;;;;;;;307717;16;307767;16;307667;11.6;;;;;307776;0.00;;;;;;;307700;0.0;153909;0.0;30776;-0.7;30776;0;307700;14;307699;2;307699;80;;;;;;;192414;0.1;307847;0;192414;0.0;;;;;;;307749;16;307748;15;307749;17;307697;15.0;307697;16;307697;16;307726;18;307726;18;307726;17;307749;17;307748;15;307800;15;307800;15;307800;14;307800;15;307747;0;307748;0;307676;19.8;307826;30.5;307697;41;;;;;;;;;;;;;307826;0.0000;307826;0.00;
307876;13.0;;;307899;-268;307899;-343;307897;1003;307899;3.6;307900;-261;;;;;;;;;;;307949;14;307949;14;307997;142.40;307898;19;;;;;;;307917;16;307967;16;307867;11.6;;;;;307977;0.00;;;;;;;307900;0.0;154009;0.0;30796;-0.7;30796;0;307900;14;307900;2;307900;80;;;;;;;192414;0.1;308047;0;192414;0.0;;;;;;;307949;16;307947;15;307950;17;307897;15.0;307898;16;307897;16;307926;18;307926;18;307927;17;307950;17;307947;15;307999;15;307999;15;307999;14;308000;15;307947;0;307947;0;307876;19.9;308026;30.5;307897;41;;;;;;;;;;;;;308026;0.0000;308027;0.00;
308076;12.9;;;308101;-258;308101;-343;308097;1003;308099;3.6;308100;-270;;;;;;;;;;;308149;14;308149;14;308197;131.61;308098;19;;;;;;;308117;16;308167;16;308067;11.5;;;;;308177;0.00;;;;;;;308099;0.0;154109;0.0;30816;-0.7;30816;0;308100;14;308100;2;308100;80;;;;;;;192664;0.1;308247;0;192664;0.0;;;;;;;308150;16;308148;14;308150;17;308098;15.0;308098;16;308098;16;308126;18;308127;18;308127;17;308150;17;308148;15;308199;15;308200;15;308200;15;308200;15;308147;0;308147;0;308077;19.8;308227;30.5;308097;41;;;;;;;;;;;;;308227;0.0000;308227;0.00;
308277;12.9;;;308301;-258;308300;-361;308297;1003;308299;3.6;308300;-252;;;;;;;;;;;308350;14;308349;14;308398;134.80;308299;19;;;;;;;308317;16;308368;16;308267;11.6;;;;;308377;0.00;;;;;;;308301;0.0;154209;0.0;30836;-0.7;30836;0;308301;14;308300;2;308300;80;;;;;;;192664;0.1;308448;0;192664;0.0;;;;;;;308350;16;308348;14;308350;17;308298;15.0;308298;16;308298;16;308327;18;308327;18;308327;17;308350;17;308348;15;308400;15;308400;15;308400;15;308400;14;308347;0;308348;0;308277;19.8;308427;30.5;308298;41;;;;;;;;;;;;;308427;0.0000;308427;0.00;
308477;13.0;;;308500;-258;308500;-343;308498;1003;308500;3.7;308500;-280;;;;;;;;;;;308550;14;308550;14;308598;138.66;308499;19;;;;;;;308518;16;308568;16;308468;11.5;;;;;308577;0.00;;;;;;;308501;0.0;154310;0.0;30856;-0.7;30856;0;308501;14;308501;2;308501;80;;;;;;;192915;0.1;308648;0;192915;0.0;;;;;;;308550;16;308548;14;308550;17;308498;15.0;308499;16;308498;16;308527;18;308527;18;308527;17;308551;17;308548;15;308600;15;308600;15;308600;15;308601;14;308548;0;308548;0;308477;19.9;308627;30.5;308498;41;;;;;;;;;;;;;308627;0.0000;308628;0.00;
308677;12.9;;;308701;-249;308700;-370;308699;1003;308700;3.6;308702;-317;;;;;;;;;;;308750;14;308750;14;308799;137.42;308699;19;;;;;;;308718;16;308768;16;308668;11.5;;;;;308778;0.00;;;;;;;308701;0.0;154410;0.0;30876;-0.7;30876;0;308701;14;308701;2;308701;80;;;;;;;192915;0.1;308848;0;192915;0.0;;;;;;;308750;16;308749;14;308751;17;308698;15.0;308698;16;308698;16;308727;18;308728;18;308728;17;308751;17;308748;15;308800;15;308800;15;308801;15;308801;15;308748;0;308748;0;308678;19.9;308827;30.5;308699;41;;;;;;;;;;;;;308828;0.0000;308828;0.00;
308878;12.9;;;308902;-222;308901;-352;308898;1003;308900;3.6;308901;-308;;;;;;;;;;;308951;14;308950;14;308998;140.28;308899;19;;;;;;;308918;16;308968;16;308868;11.5;;;;;308978;0.00;;;;;;;308902;0.0;154510;0.0;30896;-0.7;30896;0;308902;14;308901;2;308901;80;;;;;;;193165;0.1;309049;0;193165;0.0;;;;;;;308951;16;308949;14;308951;17;308899;15.0;308899;16;308899;16;308928;18;308928;18;308928;17;308951;17;308949;15;309001;15;309001;14;309001;15;309001;15;308948;0;308949;0;308878;19.8;309028;30.5;308898;41;;;;;;;;;;;;;309028;0.0000;309028;0.00;
309078;12.9;;;309101;-277;309101;-270;309099;1003;309101;3.6;309101;-280;;;;;;;;;;;309151;14;309151;14;309199;134.84;309100;19;;;;;;;309119;16;309169;16;309069;11.5;;;;;309178;0.00;;;;;;;309102;0.0;154610;0.0;30916;-0.7;30916;0;309102;14;309102;2;309102;80;;;;;;;193165;0.1;309249;0;193165;0.0;;;;;;;309151;16;309149;15;309151;17;309099;15.0;309099;16;309099;16;309128;18;309128;18;309128;17;309152;17;309149;15;309201;15;309201;14;309201;15;309202;15;309149;0;309149;0;309079;19.8;309228;30.5;309099;41;;;;;;;;;;;;;309228;0.0000;309229;0.00;
309278;12.9;;;309301;-277;309301;-270;309300;1003;309301;3.6;309303;-280;;;;;;;;;;;309351;14;309351;14;309399;137.90;309300;19;;;;;;;309319;16;309369;16;309269;11.5;;;;;309379;0.00;;;;;;;309302;0.0;154710;0.0;30936;-0.7;30936;0;309302;14;309302;2;309302;80;;;;;;;193415;0.1;309449;0;193415;0.0;;;;;;;309352;16;309350;15;309352;17;309299;15.0;309300;16;309299;16;309328;18;309328;18;309329;17;309352;17;309349;15;309401;15;309401;15;309402;15;309402;15;309349;0;309349;0;309279;19.9;309428;30.5;309299;41;;;;;;;;;;;;;309429;0.0000;309429;0.00;
309479;12.9;;;309502;-295;309502;-233;309499;1003;309501;3.7;309503;-289;;;;;;;;;;;309552;14;309551;14;309599;134.35;309500;19;;;;;;;309519;16;309569;16;309469;11.5;;;;;309579;0.00;;;;;;;309502;0.0;154810;0.0;30956;-0.7;30956;0;309502;14;309502;2;309503;80;;;;;;;193415;0.1;309649;0;193415;0.0;;;;;;;309552;16;309550;15;309551;17;309500;15.0;309500;16;309500;16;309529;18;309529;18;309529;17;309552;17;309549;15;309601;15;309602;15;309602;15;309602;14;309549;0;309550;0;309479;19.9;309629;30.5;309499;41;;;;;;;;;;;;;309629;0.0000;309629;0.00;
309679;13.0;;;309702;-341;309702;-233;309699;1003;309702;3.7;309703;-280;;;;;;;;;;;309752;14;309752;14;309800;135.88;309701;19;;;;;;;309719;16;309770;16;309669;11.5;;;;;309779;0.00;;;;;;;309702;0.0;154910;0.0;30976;-0.7;30976;0;309703;14;309703;2;309703;80;;;;;;;193666;0.1;309850;0;193666;0.0;;;;;;;309752;16;309750;15;309752;17;309700;15.0;309700;16;309700;16;309729;18;309729;18;309729;17;309752;17;309750;15;309802;15;309802;15;309802;15;309802;14;309750;0;309750;0;309679;19.9;309829;30.5;309700;41;;;;;;;;;;;;;309829;0.0000;309829;0.00;
309879;12.9;;;309902;-313;309902;-205;309900;1003;309902;3.7;309904;-298;;;;;;;;;;;309953;14;309954;14;310000;142.39;309901;19;;;;;;;309920;16;309970;16;309870;11.5;;;;;309979;0.00;;;;;;;309903;0.0;155011;0.0;30997;-0.7;30997;0;309903;14;309903;2;309903;80;;;;;;;193666;0.1;310050;0;193666;0.0;;;;;;;309953;16;309951;14;309954;17;309900;15.0;309901;16;309900;16;309929;18;309929;18;309930;17;309954;17;309950;16;310003;15;310003;15;310003;15;310004;14;309950;0;309950;0;309880;19.9;310029;30.5;309900;41;;;;;;;;;;;;;310030;0.0000;310030;0.00;
310080;13.0;;;310103;-341;310102;-205;310100;1003;310102;3.6;310104;-308;;;;;;;;;;;310153;14;310152;14;310200;133.27;310101;19;;;;;;;310120;16;310170;16;310070;11.6;;;;;310181;0.00;;;;;;;310103;0.0;155111;0.0;31017;-0.7;31017;0;310103;14;310103;2;310104;80;;;;;;;193916;0.1;310250;0;193916;0.0;;;;;;;310153;16;310151;14;310152;17;310100;15.0;310101;16;310101;16;310130;18;310131;18;310131;17;310153;17;310151;16;310202;15;310203;15;310203;15;310203;14;310150;0;310150;0;310080;19.9;310230;30.5;310100;41;;;;;;;;;;;;;310230;0.0000;310230;0.00;
310280;12.9;;;310303;-350;310303;-251;310300;1003;310303;3.6;310304;-298;;;;;;;;;;;310353;14;310352;14;310400;131.75;310301;19;;;;;;;310320;16;310370;16;310270;11.6;;;;;310380;0.00;;;;;;;310303;0.0;155211;0.0;31037;-0.7;31037;0;310303;14;310304;2;310304;80;;;;;;;193916;0.1;310451;0;193916;0.0;;;;;;;310353;16;310351;15;310353;17;310301;15.0;310301;16;310301;16;310330;18;310330;18;310330;17;310354;17;310351;15;310403;15;310403;15;310403;14;310403;14;310350;0;310351;0;310280;19.8;310430;30.5;310300;41;;;;;;;;;;;;;310430;0.0000;310430;0.00;
310480;12.9;;;310503;-332;310503;-260;310501;1003;310503;3.6;310504;-280;;;;;;;;;;;310553;14;310553;14;310602;131.36;310501;19;;;;;;;310521;16;310571;16;310471;11.6;;;;;310580;0.00;;;;;;;310504;0.0;155311;0.0;31057;-0.7;31057;0;310504;14;310504;2;310504;80;;;;;;;194167;0.1;310651;0;194167;0.0;;;;;;;310553;16;310552;15;310553;17;310501;15.0;310501;16;310501;16;310530;18;310530;18;310531;17;310554;17;310552;15;310604;15;310605;15;310604;15;310604;15;310552;0;310552;0;310481;19.9;310630;30.5;310502;41;;;;;;;;;;;;;310630;0.0000;310631;0.00;
310681;12.9;;;310704;-387;310704;-251;310701;1003;310704;3.6;310706;-270;;;;;;;;;;;310753;14;310753;14;310802;140.17;310702;19;;;;;;;310721;16;310771;16;310671;11.6;;;;;310781;0.00;;;;;;;310705;0.0;155411;0.0;31077;-0.7;31077;0;310705;14;310705;2;310705;80;;;;;;;194167;0.1;310851;0;194167;0.0;;;;;;;310754;16;310751;15;310754;17;310701;15.0;310702;16;310702;16;310730;18;310731;18;310731;17;310754;17;310752;15;310803;15;310804;15;310804;15;310804;15;310751;0;310752;0;310681;19.8;310831;30.5;310701;41;;;;;;;;;;;;;310831;0.0000;310831;0.00;
310881;13.0;;;310904;-387;310904;-251;310901;1003;310903;3.6;310905;-270;;;;;;;;;;;310954;14;310953;14;311001;137.60;310902;19;;;;;;;310921;16;310971;16;310871;11.5;;;;;310981;0.00;;;;;;;310904;0.0;155511;0.0;31097;-0.7;31097;0;310904;14;310905;2;310905;80;;;;;;;194417;0.1;311052;0;194417;0.0;;;;;;;310954;16;310952;15;310954;17;310902;15.0;310902;16;310902;16;310931;18;310931;18;310931;17;310955;17;310952;16;311004;15;311004;15;311004;15;311004;15;310951;0;310952;0;310881;19.9;311031;30.5;310901;41;;;;;;;;;;;;;311031;0.0000;311031;0.00;
311081;13.0;;;311104;-378;311104;-260;311101;1003;311104;3.5;311105;-298;;;;;;;;;;;311154;14;311154;14;311203;140.42;311103;19;;;;;;;311121;16;311172;16;311071;11.5;;;;;311182;0.00;;;;;;;311105;0.0;155612;0.0;31117;-0.7;31117;0;311105;14;311105;2;311105;80;;;;;;;194417;0.1;311252;0;194417;0.0;;;;;;;311154;16;311152;15;311154;17;311102;15.0;311102;16;311102;16;311131;18;311131;18;311131;17;311155;17;311152;16;311204;14;311205;15;311204;14;311204;14;311152;0;311152;0;311082;19.9;311231;30.5;311102;41;;;;;;;;;;;;;311231;0.0000;311232;0.00;
311282;12.9;;;311305;-341;311304;-260;311302;1003;311304;3.6;311306;-289;;;;;;;;;;;311354;14;311354;14;311402;135.67;311303;19;;;;;;;311322;16;311372;16;311272;11.6;;;;;311382;0.00;;;;;;;311305;0.0;155712;0.0;31137;-0.7;31137;0;311305;14;311305;2;311305;80;;;;;;;194667;0.1;311452;0;194667;0.0;;;;;;;311354;16;311352;15;311355;17;311302;15.0;311303;16;311302;16;311331;18;311332;18;311332;17;311355;17;311352;15;311404;15;311404;15;311405;15;311405;14;311352;0;311353;0;311282;19.9;311432;30.5;311302;41;;;;;;;;;;;;;311433;0.0000;311433;0.00;
311482;13.0;;;311505;-268;311505;-251;311502;1003;311504;3.5;311506;-233;;;;;;;;;;;311555;14;311554;14;311602;135.55;311503;19;;;;;;;311522;16;311572;16;311472;11.6;;;;;311582;0.00;;;;;;;311505;0.0;155812;0.0;31157;-0.8;31157;0;311505;14;311506;2;311506;80;;;;;;;194667;0.1;311652;0;194667;0.0;;;;;;;311555;16;311553;15;311555;17;311503;15.0;311503;16;311503;16;311532;18;311532;18;311532;17;311555;17;311553;15;311605;15;311605;15;311605;15;311605;14;311552;0;311553;0;311482;19.8;311632;30.5;311502;41;;;;;;;;;;;;;311632;0.0000;311632;0.00;
311683;13.0;;;311705;-212;311706;-306;311702;1003;311705;3.5;311706;-261;;;;;;;;;;;311755;14;311755;14;311803;139.95;311703;19;;;;;;;311722;16;311772;16;311672;11.6;;;;;311782;0.00;;;;;;;311705;0.0;155912;0.0;31177;-0.7;31177;0;311705;14;311706;2;311706;80;;;;;;;194918;0.1;311853;0;194918;0.0;;;;;;;311755;16;311753;15;311755;17;311704;15.0;311703;16;311703;16;311732;18;311732;18;311732;17;311756;17;311753;15;311805;15;311805;15;311805;15;311806;15;311753;0;311753;0;311683;19.8;311832;30.5;311703;41;;;;;;;;;;;;;311832;0.0000;311833;0.00;
311883;12.9;;;311906;-185;311906;-288;311903;1003;311906;3.5;311907;-224;;;;;;;;;;;311955;14;311955;14;312003;139.75;311904;19;;;;;;;311923;16;311973;16;311873;11.6;;;;;311983;0.00;;;;;;;311907;0.0;156012;0.0;31197;-0.7;31197;0;311907;14;311907;2;311907;80;;;;;;;194918;0.1;312053;0;194918;0.0;;;;;;;311955;16;311954;14;311956;17;311903;15.0;311904;16;311903;16;311932;18;311932;18;311933;17;311956;17;311953;15;312005;15;312005;15;312006;15;312006;15;311953;0;311953;0;311883;19.9;312032;30.5;311903;41;;;;;;;;;;;;;312033;0.0000;312033;0.00;
312083;13.0;;;312106;-185;312106;-288;312103;1003;312105;3.5;312107;-224;;;;;;;;;;;312156;14;312155;14;312203;139.35;312104;19;;;;;;;312123;16;312173;16;312073;11.6;;;;;312183;0.00;;;;;;;312106;0.0;156112;0.0;31217;-0.7;31217;0;312106;14;312107;2;312107;80;;;;;;;195168;0.1;312253;0;195168;0.0;;;;;;;312156;16;312154;14;312156;17;312103;15.0;312104;16;312104;16;312133;18;312133;18;312133;17;312156;17;312154;15;312205;15;312206;15;312206;15;312206;15;312153;0;312153;0;312083;19.9;312233;30.5;312103;41;;;;;;;;;;;;;312233;0.0000;312233;0.00;
312283;13.0;;;312306;-185;312307;-297;312303;1003;312306;3.5;312307;-196;;;;;;;;;;;312356;14;312356;14;312403;136.88;312304;19;;;;;;;312323;16;312373;16;312273;11.6;;;;;312383;0.00;;;;;;;312306;0.0;156212;0.0;31237;-0.7;31237;0;312306;14;312307;2;312307;80;;;;;;;195168;0.1;312454;0;195168;0.0;;;;;;;312356;16;312354;15;312356;17;312304;15.0;312304;16;312304;16;312333;18;312333;18;312333;17;312357;17;312354;15;312406;15;312406;15;312406;15;312406;14;312354;0;312354;0;312283;19.9;312433;30.5;312304;41;;;;;;;;;;;;;312433;0.0000;312434;0.00;
312483;13.0;;;312507;-212;312507;-306;312504;1003;312506;3.5;312507;-186;;;;;;;;;;;312556;14;312556;14;312604;136.22;312505;19;;;;;;;312524;16;312574;16;312473;11.6;;;;;312584;0.00;;;;;;;312508;0.0;156312;0.0;31257;-0.7;31257;0;312506;14;312506;2;312507;80;;;;;;;195418;0.1;312654;0;195418;0.0;;;;;;;312556;16;312554;15;312557;17;312504;15.0;312505;16;312504;16;312533;18;312533;18;312534;17;312557;17;312555;15;312606;15;312606;15;312607;15;312607;14;312554;0;312554;0;312484;19.9;312633;30.5;312504;41;;;;;;;;;;;;;312634;0.0000;312634;0.00;
312684;13.0;;;312707;-185;312707;-242;312704;1003;312706;3.5;312707;-168;;;;;;;;;;;312756;14;312756;14;312805;137.83;312705;19;;;;;;;312724;16;312774;16;312674;11.6;;;;;312784;0.00;;;;;;;312707;0.0;156413;0.0;31277;-0.7;31277;0;312708;14;312708;2;312706;80;;;;;;;195418;0.1;312854;0;195418;0.0;;;;;;;312757;16;312755;15;312757;17;312704;15.0;312705;16;312705;16;312733;18;312734;18;312734;17;312757;17;312755;15;312806;15;312807;15;312807;15;312807;15;312754;0;312754;0;312684;19.9;312834;30.5;312704;41;;;;;;;;;;;;;312834;0.0000;312834;0.00;
312884;12.9;;;312907;-167;312908;-288;312904;1003;312907;3.5;312908;-168;;;;;;;;;;;312957;14;312956;14;313004;140.66;312905;19;;;;;;;312924;16;312974;16;312874;11.6;;;;;312985;0.00;;;;;;;312907;0.0;156513;0.0;31297;-0.7;31297;0;312907;14;312907;2;312908;80;;;;;;;195669;0.1;313055;0;195669;0.0;;;;;;;312957;16;312955;15;312957;17;312905;15.0;312905;16;312905;16;312935;18;312935;18;312935;17;312958;17;312955;15;313007;15;313007;15;313007;15;313007;15;312954;0;312955;0;312884;19.8;313034;30.5;312904;41;;;;;;;;;;;;;313034;0.0000;313034;0.00;
