Czas [ms];Obroty[obr/min];
281051;1502;
281071;1502;
281091;1502;
281111;1502;
281132;1502;
281152;1502;
281172;1502;
281192;1502;
281212;1502;
281232;1502;
281252;1502;
281272;1502;
281292;1502;
281312;1502;
281332;1502;
281352;1501;
281372;1501;
281392;1501;
281412;1501;
281432;1501;
281452;1500;
281472;1500;
281492;1500;
281512;1500;
281532;1500;
281552;1500;
281572;1499;
281592;1499;
281612;1499;
281632;1499;
281652;1499;
281672;1499;
281692;1499;
281712;1499;
281732;1499;
281752;1498;
281772;1498;
281792;1498;
281812;1498;
281833;1498;
281853;1498;
281873;1498;
281893;1498;
281913;1498;
281933;1498;
281953;1498;
281973;1498;
281993;1498;
282013;1498;
282033;1498;
282053;1498;
282073;1498;
282093;1498;
282113;1498;
282133;1498;
282153;1498;
282173;1498;
282193;1498;
282213;1498;
282233;1498;
282253;1498;
282273;1498;
282293;1498;
282313;1498;
282333;1498;
282353;1498;
282373;1498;
282393;1498;
282413;1498;
282433;1498;
282453;1498;
282473;1498;
282493;1498;
282513;1498;
282534;1499;
282554;1499;
282574;1499;
282594;1499;
282614;1499;
282634;1499;
282654;1499;
282674;1498;
282694;1498;
282714;1498;
282734;1498;
282754;1498;
282774;1498;
282794;1498;
282814;1499;
282834;1499;
282854;1499;
282874;1499;
282894;1499;
282914;1500;
282934;1500;
282954;1500;
282974;1500;
282994;1500;
283014;1501;
283034;1501;
283054;1501;
283074;1501;
283094;1502;
283114;1502;
283134;1502;
283155;1502;
283174;1502;
283194;1502;
283214;1502;
283235;1502;
283255;1502;
283275;1502;
283295;1502;
283315;1502;
283335;1502;
283355;1502;
283375;1502;
283395;1502;
283415;1502;
283435;1502;
283455;1502;
283475;1502;
283495;1502;
283515;1502;
283535;1502;
283555;1502;
283575;1502;
283595;1502;
283615;1502;
283635;1502;
283655;1502;
283675;1502;
283695;1502;
283715;1502;
283735;1502;
283755;1502;
283775;1502;
283795;1502;
283815;1502;
283836;1502;
283855;1502;
283875;1502;
283895;1502;
283916;1502;
283936;1502;
283956;1502;
283976;1502;
283996;1502;
284016;1502;
284036;1502;
284056;1502;
284076;1502;
284096;1502;
284116;1502;
284136;1502;
284156;1502;
284176;1502;
284196;1502;
284216;1502;
284236;1501;
284256;1501;
284276;1501;
284296;1501;
284316;1501;
284336;1501;
284356;1502;
284376;1502;
284396;1502;
284416;1502;
284436;1502;
284456;1502;
284476;1502;
284496;1502;
284516;1502;
284537;1502;
284556;1502;
284576;1502;
284596;1502;
284617;1502;
284637;1502;
284657;1501;
284677;1501;
284697;1501;
284717;1501;
284737;1501;
284757;1501;
284777;1501;
284797;1501;
284817;1501;
284837;1501;
284857;1501;
284877;1501;
284897;1501;
284917;1501;
284937;1501;
284957;1501;
284977;1501;
284997;1501;
285017;1501;
285037;1501;
285057;1501;
285077;1501;
285097;1501;
285117;1501;
285137;1501;
285158;1501;
285177;1501;
285197;1501;
285217;1501;
285237;1500;
285257;1500;
285277;1500;
285297;1500;
285318;1500;
285338;1500;
285358;1500;
285378;1500;
285398;1500;
285418;1500;
285438;1500;
285458;1500;
285478;1500;
285498;1500;
285518;1500;
285538;1500;
285558;1499;
285578;1499;
285598;1499;
285618;1499;
285638;1499;
285658;1498;
285678;1498;
285698;1498;
285718;1498;
285738;1498;
285758;1498;
285778;1498;
285798;1498;
285818;1498;
285838;1499;
285858;1499;
285878;1499;
285898;1499;
285918;1499;
285938;1499;
285958;1499;
285978;1499;
285999;1499;
286019;1500;
286039;1500;
286059;1500;
286079;1500;
286099;1500;
286119;1500;
286139;1500;
286159;1500;
286179;1500;
286199;1500;
286219;1500;
286239;1500;
286259;1501;
286279;1501;
286299;1501;
286319;1501;
286339;1501;
286359;1501;
286379;1502;
286399;1502;
286419;1502;
286439;1502;
286459;1502;
286479;1502;
286499;1502;
286519;1502;
286539;1502;
286559;1502;
286579;1502;
286599;1502;
286619;1502;
286639;1502;
286660;1502;
286679;1502;
286700;1502;
286720;1502;
286740;1502;
286760;1502;
286780;1502;
286800;1502;
286820;1502;
286840;1502;
286860;1502;
286880;1502;
286900;1502;
286920;1502;
286940;1502;
286960;1502;
286980;1502;
287000;1502;
287020;1502;
287040;1502;
287060;1502;
287080;1502;
287100;1502;
287120;1502;
287140;1502;
287160;1501;
287180;1502;
287200;1502;
287220;1501;
287240;1501;
287260;1502;
287280;1502;
287300;1501;
287320;1501;
287340;1501;
287360;1502;
287381;1502;
287401;1502;
287421;1502;
287441;1502;
287461;1502;
287481;1502;
287501;1502;
287521;1502;
287541;1502;
287561;1502;
287581;1502;
287601;1502;
287621;1502;
287641;1502;
287661;1502;
287681;1502;
287701;1502;
287721;1502;
287741;1502;
287761;1502;
287781;1502;
287801;1502;
287821;1502;
287841;1502;
287861;1501;
287881;1501;
287901;1501;
287921;1501;
287941;1501;
287961;1501;
287981;1501;
288001;1501;
288021;1501;
288041;1501;
288061;1501;
288082;1501;
288102;1501;
288122;1500;
288142;1500;
288162;1501;
288182;1500;
288202;1500;
288222;1500;
288242;1500;
288262;1501;
288282;1501;
288302;1501;
288322;1501;
288342;1501;
288362;1501;
288382;1501;
288402;1501;
288422;1501;
288442;1501;
288462;1501;
288482;1501;
288502;1501;
288522;1501;
288542;1501;
288562;1501;
288582;1500;
288602;1500;
288622;1500;
288642;1500;
288663;1500;
288682;1500;
288702;1500;
288722;1500;
288742;1499;
288762;1499;
288783;1499;
288803;1499;
288823;1499;
288843;1499;
288863;1499;
288883;1499;
288903;1500;
288923;1500;
288943;1500;
288963;1500;
288983;1500;
289003;1500;
289023;1500;
289043;1500;
289063;1499;
289083;1499;
289103;1499;
289123;1499;
289143;1499;
289163;1499;
289183;1499;
289203;1499;
289223;1499;
289243;1499;
289263;1499;
289283;1499;
289303;1499;
289323;1499;
289343;1499;
289363;1499;
289383;1499;
289403;1499;
289423;1499;
289443;1499;
289464;1499;
289484;1499;
289504;1499;
289524;1499;
289544;1500;
289564;1500;
289584;1500;
289604;1500;
289624;1500;
289644;1500;
289664;1500;
289684;1500;
289704;1500;
289724;1500;
289744;1500;
289764;1500;
289784;1500;
289804;1500;
289824;1500;
289844;1500;
289864;1500;
289884;1500;
289904;1500;
289924;1500;
289944;1501;
289964;1501;
289984;1501;
290004;1501;
290024;1501;
290044;1501;
290064;1501;
290084;1501;
290104;1501;
290124;1501;
290144;1501;
290165;1501;
290185;1501;
290205;1502;
290225;1502;
290245;1502;
290265;1501;
290285;1502;
290305;1502;
290325;1502;
290345;1501;
290365;1501;
290385;1501;
290405;1501;
290425;1501;
290445;1501;
290465;1501;
290485;1501;
290505;1501;
290525;1501;
290545;1501;
290565;1501;
290585;1501;
290605;1501;
290625;1501;
290645;1501;
290665;1501;
290685;1501;
290705;1501;
290725;1501;
290745;1501;
290765;1501;
290785;1501;
290805;1501;
290825;1501;
290846;1501;
290866;1501;
290886;1501;
290906;1501;
290926;1501;
290946;1501;
290966;1501;
290986;1501;
291006;1501;
291026;1501;
291046;1501;
291066;1501;
291086;1501;
291106;1501;
291126;1501;
291146;1501;
291166;1501;
291186;1501;
291206;1501;
291226;1501;
291246;1501;
291266;1501;
291286;1501;
291306;1501;
291326;1501;
291346;1501;
291366;1501;
291386;1500;
291406;1500;
291426;1500;
291446;1500;
291466;1500;
291486;1500;
291506;1500;
291526;1500;
291547;1500;
291567;1500;
291587;1500;
291607;1500;
291627;1500;
291647;1500;
291667;1500;
291687;1500;
291707;1500;
291727;1499;
291747;1499;
291767;1499;
291787;1499;
291807;1499;
291827;1499;
291847;1499;
291867;1499;
291887;1499;
291907;1499;
291927;1499;
291947;1499;
291967;1499;
291987;1499;
292007;1499;
292027;1499;
292047;1499;
292067;1499;
292087;1499;
292107;1499;
292127;1499;
292147;1499;
292168;1499;
292187;1499;
292207;1499;
292228;1499;
292248;1500;
292268;1500;
292288;1500;
292308;1500;
292328;1500;
292348;1500;
292368;1500;
292388;1500;
292408;1500;
292428;1500;
292448;1500;
292468;1501;
292488;1501;
292508;1501;
292528;1501;
292548;1501;
292568;1501;
292588;1500;
292608;1500;
292628;1501;
292648;1501;
292668;1501;
292688;1501;
292708;1501;
292728;1501;
292748;1501;
292768;1501;
292788;1501;
292808;1501;
292828;1501;
292848;1501;
292868;1501;
292888;1501;
292908;1501;
292929;1501;
292949;1501;
292969;1501;
292989;1501;
293009;1501;
293029;1501;
293049;1501;
293069;1501;
293089;1502;
293109;1502;
293129;1502;
293149;1502;
293169;1502;
293189;1502;
293209;1502;
293229;1502;
293249;1502;
293269;1502;
293289;1502;
293309;1502;
293329;1502;
293349;1501;
293369;1501;
293389;1501;
293409;1501;
293429;1501;
293449;1501;
293469;1501;
293489;1501;
293509;1501;
293529;1501;
293549;1501;
293569;1501;
293589;1501;
293610;1501;
293630;1501;
293650;1501;
293670;1501;
293690;1501;
293710;1501;
293730;1501;
293750;1501;
293770;1501;
293790;1501;
293810;1501;
293830;1501;
293850;1501;
293870;1501;
293890;1501;
293910;1501;
293930;1501;
293950;1501;
293970;1500;
293990;1500;
294010;1500;
294030;1500;
294050;1500;
294070;1500;
294090;1500;
294110;1500;
294130;1500;
294150;1500;
294171;1500;
294190;1500;
294210;1500;
294230;1500;
294250;1500;
294270;1500;
294290;1500;
294311;1500;
294331;1500;
294351;1500;
294371;1500;
294391;1500;
294411;1500;
294431;1500;
294451;1500;
294471;1500;
294491;1500;
294511;1500;
294531;1500;
294551;1500;
294571;1500;
294591;1500;
294611;1500;
294631;1500;
294651;1500;
294671;1500;
294691;1500;
294711;1500;
294731;1500;
294751;1500;
294771;1500;
294791;1500;
294811;1500;
294831;1499;
294851;1499;
294871;1500;
294891;1500;
294911;1500;
294931;1500;
294951;1500;
294971;1500;
294992;1500;
295012;1500;
295032;1500;
295052;1500;
295072;1500;
295092;1500;
295112;1500;
295132;1500;
295152;1500;
295172;1500;
295192;1500;
295212;1500;
295232;1500;
295252;1500;
295272;1500;
295292;1500;
295312;1499;
295332;1499;
295352;1499;
295372;1499;
295392;1499;
295412;1499;
295432;1499;
295452;1499;
295472;1499;
295492;1499;
295512;1499;
295532;1499;
295552;1499;
295572;1499;
295592;1499;
295612;1499;
295632;1499;
295652;1500;
295673;1500;
295693;1500;
295713;1500;
295733;1500;
295753;1500;
295773;1500;
295793;1500;
295813;1500;
295833;1500;
295853;1500;
295873;1500;
295893;1500;
295913;1500;
295933;1500;
295953;1500;
295973;1500;
295993;1500;
296013;1500;
296033;1500;
296053;1500;
296073;1500;
296093;1499;
296113;1499;
296133;1499;
296153;1499;
296173;1499;
296193;1498;
296213;1498;
296233;1498;
296253;1498;
296273;1498;
296293;1498;
296313;1498;
296333;1498;
296353;1498;
296374;1498;
296394;1497;
296414;1497;
296434;1497;
296454;1497;
296474;1497;
296494;1497;
296514;1497;
296534;1497;
296554;1497;
296574;1497;
296594;1497;
296614;1497;
296634;1497;
296654;1497;
296674;1497;
296694;1497;
296714;1497;
296734;1496;
296754;1496;
296774;1496;
296794;1496;
296814;1496;
296834;1496;
296854;1496;
296874;1496;
296894;1496;
296914;1497;
296934;1497;
296954;1497;
296974;1497;
296994;1497;
297014;1498;
297034;1498;
297054;1498;
297075;1498;
297095;1498;
297115;1498;
297135;1498;
297155;1498;
297175;1498;
297195;1498;
297215;1498;
297235;1498;
297255;1498;
297275;1498;
297295;1498;
297315;1498;
297335;1499;
297355;1499;
297375;1499;
297395;1500;
297415;1500;
297435;1500;
297455;1500;
297475;1501;
297495;1501;
297515;1501;
297535;1501;
297555;1501;
297575;1502;
297595;1502;
297615;1502;
297635;1502;
297655;1502;
297676;1503;
297695;1503;
297715;1503;
297735;1503;
297755;1503;
297776;1503;
297796;1503;
297816;1503;
297836;1503;
297856;1503;
297876;1503;
297896;1503;
297916;1503;
297936;1503;
297956;1503;
297976;1503;
297996;1503;
298016;1502;
298036;1502;
298056;1502;
298076;1502;
298096;1502;
298116;1502;
298136;1501;
298156;1501;
298176;1501;
298196;1501;
298216;1501;
298236;1500;
298256;1500;
298276;1500;
298296;1500;
298316;1500;
298336;1500;
298356;1500;
298376;1500;
298396;1500;
298416;1500;
298436;1500;
298457;1500;
298477;1500;
298497;1500;
298517;1500;
298537;1500;
298557;1500;
298577;1500;
298597;1500;
298617;1500;
298637;1500;
298657;1500;
298677;1500;
298697;1500;
298717;1500;
298737;1500;
298757;1500;
298777;1500;
298797;1500;
298817;1500;
298837;1500;
298857;1500;
298877;1500;
298897;1500;
298917;1499;
298937;1499;
298957;1499;
298977;1499;
298997;1499;
299017;1499;
299037;1499;
299057;1499;
299077;1499;
299097;1499;
299117;1499;
299137;1499;
299158;1499;
299178;1499;
299198;1499;
299218;1499;
299238;1499;
299258;1499;
299278;1499;
299298;1498;
299318;1498;
299338;1498;
299358;1498;
299378;1498;
299398;1498;
299418;1498;
299438;1498;
299458;1498;
299478;1498;
299498;1498;
299518;1498;
299538;1498;
299558;1498;
299578;1498;
299598;1498;
299618;1498;
299638;1498;
299658;1498;
299679;1498;
299698;1499;
299718;1499;
299738;1499;
299758;1499;
299778;1499;
299798;1499;
299818;1499;
299839;1499;
299859;1499;
299879;1500;
299899;1500;
299919;1500;
299939;1500;
299959;1501;
299979;1501;
299999;1501;
300019;1501;
300039;1502;
300059;1502;
300079;1502;
300099;1502;
300119;1502;
300139;1503;
300159;1503;
300179;1503;
300199;1503;
300219;1504;
300239;1504;
300259;1504;
300279;1504;
300299;1504;
300319;1504;
300339;1504;
300359;1504;
300379;1504;
300399;1504;
300419;1504;
300439;1504;
300459;1503;
300479;1503;
300499;1503;
300519;1503;
300540;1503;
300560;1503;
300580;1503;
300600;1503;
300620;1503;
300640;1503;
300660;1503;
300680;1503;
300700;1502;
300720;1502;
300740;1502;
300760;1502;
300780;1501;
300800;1501;
300820;1501;
300840;1501;
300860;1501;
300880;1501;
300900;1500;
300920;1500;
300940;1500;
300960;1500;
300980;1500;
301000;1500;
301020;1499;
301040;1499;
301060;1499;
301080;1499;
301100;1499;
301120;1499;
301140;1499;
301160;1498;
301181;1498;
301200;1498;
301221;1498;
301241;1498;
301261;1497;
301281;1497;
301301;1497;
301321;1497;
301341;1497;
301361;1497;
301381;1497;
301401;1496;
301421;1496;
301441;1496;
301461;1497;
301481;1497;
301501;1497;
301521;1497;
301541;1497;
301561;1496;
301581;1496;
301601;1496;
301621;1496;
301641;1496;
301661;1496;
301681;1496;
301701;1496;
301721;1497;
301741;1497;
301761;1497;
301781;1497;
301801;1497;
301821;1498;
301841;1498;
301861;1498;
301882;1498;
301901;1499;
301922;1499;
301942;1499;
301962;1499;
301982;1500;
302002;1500;
302022;1500;
302042;1500;
302062;1500;
302082;1501;
302102;1501;
302122;1501;
302142;1501;
302162;1501;
302182;1502;
302202;1502;
302222;1502;
302242;1502;
302262;1502;
302282;1502;
302302;1502;
302322;1503;
302342;1503;
302362;1503;
302382;1503;
302402;1503;
302422;1503;
302442;1503;
302462;1503;
302482;1503;
302502;1503;
302522;1503;
302542;1503;
302562;1503;
302583;1503;
302602;1503;
302623;1503;
302643;1503;
302663;1503;
302683;1503;
302703;1503;
302723;1503;
302743;1503;
302763;1503;
302783;1503;
302803;1502;
302823;1502;
302843;1502;
302863;1502;
302883;1502;
302903;1502;
302923;1502;
302943;1502;
302963;1502;
302983;1502;
303003;1502;
303023;1502;
303043;1502;
303063;1501;
303083;1501;
303103;1501;
303123;1501;
303143;1500;
303163;1500;
303184;1500;
303203;1499;
303223;1499;
303243;1498;
303263;1498;
303284;1498;
303303;1497;
303324;1497;
303344;1496;
303364;1496;
303384;1495;
303404;1495;
303424;1494;
303444;1493;
303464;1493;
303484;1492;
303504;1492;
303524;1491;
303544;1491;
303564;1490;
303584;1489;
303604;1489;
303624;1488;
303644;1488;
303664;1487;
303684;1487;
303704;1486;
303724;1486;
303744;1485;
303764;1485;
303784;1484;
303804;1483;
303824;1483;
303844;1482;
303864;1482;
303884;1481;
303904;1481;
303924;1480;
303944;1480;
303964;1479;
303984;1479;
304005;1479;
304025;1478;
304045;1478;
304065;1477;
304085;1477;
304105;1476;
304125;1476;
304145;1476;
304165;1476;
304185;1476;
304205;1476;
304225;1476;
304245;1476;
304265;1476;
304285;1476;
304305;1477;
304325;1477;
304345;1477;
304365;1478;
304385;1478;
304405;1478;
304425;1479;
304445;1479;
304465;1479;
304485;1480;
304505;1480;
304525;1480;
304545;1481;
304565;1481;
304585;1481;
304605;1482;
304625;1482;
304645;1483;
304665;1483;
304686;1484;
304706;1484;
304726;1485;
304746;1485;
304766;1486;
304786;1487;
304806;1487;
304826;1488;
304846;1489;
304866;1490;
304886;1491;
304906;1491;
304926;1492;
304946;1493;
304966;1494;
304986;1495;
305006;1495;
305026;1496;
305046;1497;
305066;1497;
305086;1498;
305106;1499;
305126;1500;
305146;1500;
305166;1501;
305186;1502;
305206;1503;
305226;1503;
305246;1504;
305266;1505;
305286;1505;
305306;1506;
305326;1507;
305346;1507;
305366;1508;
305387;1508;
305407;1509;
305427;1509;
305447;1509;
305467;1510;
305487;1510;
305507;1510;
305527;1510;
305547;1511;
305567;1511;
305587;1511;
305607;1511;
305627;1511;
305647;1511;
305667;1511;
305687;1511;
305707;1511;
305727;1511;
305747;1511;
305767;1511;
305787;1510;
305807;1510;
305827;1510;
305847;1510;
305867;1509;
305887;1509;
305907;1508;
305927;1508;
305947;1508;
305967;1507;
305987;1507;
306007;1506;
306027;1506;
306047;1506;
306068;1505;
306088;1505;
306108;1504;
306128;1504;
306148;1503;
306168;1503;
306188;1502;
306208;1502;
306228;1501;
306248;1501;
306268;1500;
306288;1500;
306308;1499;
306328;1499;
306348;1498;
306368;1498;
306388;1497;
306408;1497;
306428;1497;
306448;1497;
306468;1496;
306488;1496;
306508;1496;
306528;1496;
306548;1495;
306568;1495;
306588;1495;
306608;1495;
306628;1495;
306648;1495;
306668;1495;
306689;1494;
306708;1494;
306728;1494;
306748;1494;
306769;1494;
306789;1494;
306809;1494;
306829;1494;
306849;1494;
306869;1494;
306889;1494;
306909;1494;
306929;1494;
306949;1494;
306969;1494;
306989;1494;
307009;1494;
307029;1494;
307049;1494;
307069;1494;
307089;1494;
307109;1494;
307129;1495;
307149;1495;
307169;1495;
307189;1495;
307209;1495;
307229;1496;
307249;1496;
307269;1496;
307289;1496;
307309;1497;
307329;1497;
307349;1497;
307369;1497;
307389;1498;
307409;1498;
307429;1498;
307450;1498;
307470;1498;
307490;1499;
307510;1499;
307530;1499;
307550;1499;
307570;1500;
307590;1500;
307610;1500;
307630;1500;
307650;1501;
307670;1501;
307690;1501;
307710;1501;
307730;1502;
307750;1502;
307770;1502;
307790;1502;
307810;1502;
307830;1503;
307850;1503;
307870;1503;
307890;1503;
307910;1503;
307930;1503;
307950;1503;
307970;1503;
307990;1503;
308010;1503;
308030;1503;
308050;1503;
308070;1503;
308090;1503;
308110;1503;
308130;1503;
308151;1503;
308171;1503;
308191;1503;
308211;1503;
308231;1502;
308251;1502;
308271;1502;
308291;1502;
308311;1502;
308331;1502;
308351;1502;
308371;1501;
308391;1501;
308411;1501;
308431;1501;
308451;1501;
308471;1501;
308491;1501;
308511;1501;
308531;1501;
308551;1501;
308571;1501;
308591;1501;
308611;1501;
308631;1501;
308651;1501;
308671;1501;
308692;1501;
308711;1501;
308731;1501;
308751;1501;
308771;1501;
308791;1501;
308811;1501;
308832;1501;
308852;1501;
308872;1501;
308892;1501;
308912;1501;
308932;1501;
308952;1501;
308972;1501;
308992;1501;
309012;1501;
309032;1501;
309052;1501;
309072;1501;
309092;1501;
309112;1501;
309132;1501;
309152;1501;
309172;1501;
309192;1501;
309212;1501;
309232;1501;
309252;1501;
309272;1501;
309292;1501;
309312;1501;
309332;1501;
309352;1501;
309372;1501;
309392;1501;
309412;1501;
309432;1501;
309452;1501;
309472;1501;
309492;1501;
309512;1501;
309533;1501;
309553;1501;
309573;1501;
309593;1500;
309613;1500;
309633;1500;
309653;1500;
309673;1500;
309693;1500;
309713;1500;
309733;1499;
309753;1499;
309773;1499;
309793;1499;
309813;1499;
309833;1499;
309853;1498;
309873;1498;
309893;1498;
309913;1498;
309933;1498;
309953;1498;
309973;1498;
309993;1498;
310013;1498;
310033;1498;
310053;1498;
310073;1498;
310093;1498;
310113;1498;
310133;1498;
310153;1497;
310173;1497;
310194;1498;
310213;1498;
310234;1498;
310254;1498;
310274;1498;
310294;1498;
310314;1498;
310334;1498;
310354;1498;
310374;1498;
